Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,6,6,929,930,1216,1210,WN,1247,N350,107,100,94,6,-1,LAX,ABQ,677,4,9,0,,0,0,0,0,0,0
2007,1,6,6,1053,1040,1538,1525,WN,1693,N364,165,165,152,13,13,LAX,AUS,1242,4,9,0,,0,0,0,0,0,0
2007,1,6,6,812,810,1339,1400,WN,123,N463,207,230,195,-21,2,LAX,BNA,1797,4,8,0,,0,0,0,0,0,0
2007,1,6,6,1531,1510,2103,2055,WN,2658,N230,212,225,198,8,21,LAX,BNA,1797,5,9,0,,0,0,0,0,0,0
2007,1,6,6,1021,1015,1609,1605,WN,2713,N737,228,230,196,4,6,LAX,BNA,1797,6,26,0,,0,0,0,0,0,0
2007,1,6,6,846,845,1615,1640,WN,992,N786,269,295,256,-25,1,LAX,BWI,2329,3,10,0,,0,0,0,0,0,0
2007,1,6,6,1246,1220,2003,2010,WN,1538,N732,257,290,251,-7,26,LAX,BWI,2329,1,5,0,,0,0,0,0,0,0
2007,1,6,6,1305,1245,1543,1535,WN,493,N207,98,110,86,8,20,LAX,ELP,714,4,8,0,,0,0,0,0,0,0
2007,1,6,6,1758,1750,2045,2040,WN,1577,N608SW,107,110,93,5,8,LAX,ELP,714,5,9,0,,0,0,0,0,0,0
2007,1,6,6,1537,1535,2031,2035,WN,604,N678,174,180,165,-4,2,LAX,HOU,1390,3,6,0,,0,0,0,0,0,0
2007,1,6,6,744,745,1244,1250,WN,1172,N690SW,180,185,167,-6,-1,LAX,HOU,1390,6,7,0,,0,0,0,0,0,0
2007,1,6,6,1248,1235,1736,1740,WN,2729,N789,168,185,156,-4,13,LAX,HOU,1390,3,9,0,,0,0,0,0,0,0
2007,1,6,6,2030,2030,2130,2135,WN,104,N440,60,65,45,-5,0,LAX,LAS,236,9,6,0,,0,0,0,0,0,0
2007,1,6,6,2130,2130,2230,2235,WN,105,N486,60,65,44,-5,0,LAX,LAS,236,4,12,0,,0,0,0,0,0,0
2007,1,6,6,1725,1725,1827,1825,WN,355,N418,62,60,45,2,0,LAX,LAS,236,5,12,0,,0,0,0,0,0,0
2007,1,6,6,1805,1805,1902,1905,WN,594,N631SW,57,60,44,-3,0,LAX,LAS,236,5,8,0,,0,0,0,0,0,0
2007,1,6,6,1257,1240,1407,1345,WN,716,N394SW,70,65,49,22,17,LAX,LAS,236,4,17,0,,0,10,0,5,0,7
2007,1,6,6,1510,1500,1610,1600,WN,1038,N246,60,60,49,10,10,LAX,LAS,236,4,7,0,,0,0,0,0,0,0
2007,1,6,6,1613,1610,1714,1715,WN,1096,N221,61,65,46,-1,3,LAX,LAS,236,4,11,0,,0,0,0,0,0,0
2007,1,6,6,947,935,1046,1040,WN,1156,N239,59,65,49,6,12,LAX,LAS,236,3,7,0,,0,0,0,0,0,0
2007,1,6,6,817,815,931,915,WN,1498,N607SW,74,60,51,16,2,LAX,LAS,236,8,15,0,,0,0,0,16,0,0
2007,1,6,6,1938,1940,2040,2040,WN,2346,N617SW,62,60,48,0,-2,LAX,LAS,236,4,10,0,,0,0,0,0,0,0
2007,1,6,6,1127,1115,1236,1215,WN,2880,N495,69,60,47,21,12,LAX,LAS,236,9,13,0,,0,12,0,9,0,0
2007,1,6,6,711,710,807,810,WN,2984,N365,56,60,47,-3,1,LAX,LAS,236,3,6,0,,0,0,0,0,0,0
2007,1,6,6,920,915,1422,1425,WN,258,N315SW,182,190,172,-3,5,LAX,MCI,1363,3,7,0,,0,0,0,0,0,0
2007,1,6,6,1437,1420,1941,1925,WN,490,N610SW,184,185,170,16,17,LAX,MCI,1363,4,10,0,,0,16,0,0,0,0
2007,1,6,6,1854,1835,2400,2340,WN,756,N321,186,185,176,20,19,LAX,MCI,1363,4,6,0,,0,0,0,4,0,16
2007,1,6,6,1151,1150,1654,1705,WN,2384,N333,183,195,169,-11,1,LAX,MCI,1363,2,12,0,,0,0,0,0,0,0
2007,1,6,6,614,615,1153,1210,WN,346,N444,219,235,197,-17,-1,LAX,MDW,1750,6,16,0,,0,0,0,0,0,0
2007,1,6,6,1454,1425,2028,2015,WN,1843,N474,214,230,202,13,29,LAX,MDW,1750,4,8,0,,0,0,0,0,0,0
2007,1,6,6,1240,1225,1815,1820,WN,1894,N429,215,235,202,-5,15,LAX,MDW,1750,7,6,0,,0,0,0,0,0,0
2007,1,6,6,1732,1735,2258,2325,WN,2005,N758,206,230,192,-27,-3,LAX,MDW,1750,5,9,0,,0,0,0,0,0,0
2007,1,6,6,753,750,1328,1345,WN,2036,N735,215,235,204,-17,3,LAX,MDW,1750,5,6,0,,0,0,0,0,0,0
2007,1,6,6,1047,1040,1623,1635,WN,2336,N487,216,235,205,-12,7,LAX,MDW,1750,5,6,0,,0,0,0,0,0,0
2007,1,6,6,1845,1840,9,25,WN,2469,N430,204,225,196,-16,5,LAX,MDW,1750,3,5,0,,0,0,0,0,0,0
2007,1,6,6,1552,1530,1701,1645,WN,165,N619SW,69,75,57,16,22,LAX,OAK,337,4,8,0,,0,0,0,1,0,15
2007,1,6,6,1630,1630,1738,1745,WN,359,N695SW,68,75,58,-7,0,LAX,OAK,337,4,6,0,,0,0,0,0,0,0
2007,1,6,6,1002,1000,1113,1115,WN,454,N727SW,71,75,58,-2,2,LAX,OAK,337,4,9,0,,0,0,0,0,0,0
2007,1,6,6,2006,2000,2113,2115,WN,606,N367,67,75,56,-2,6,LAX,OAK,337,5,6,0,,0,0,0,0,0,0
2007,1,6,6,1159,1200,1311,1315,WN,640,N431,72,75,57,-4,-1,LAX,OAK,337,4,11,0,,0,0,0,0,0,0
2007,1,6,6,827,830,938,940,WN,729,N324,71,70,59,-2,-3,LAX,OAK,337,5,7,0,,0,0,0,0,0,0
2007,1,6,6,1103,1100,1214,1215,WN,840,N314SW,71,75,57,-1,3,LAX,OAK,337,5,9,0,,0,0,0,0,0,0
2007,1,6,6,1305,1300,1418,1415,WN,846,N332,73,75,58,3,5,LAX,OAK,337,4,11,0,,0,0,0,0,0,0
2007,1,6,6,1709,1700,1817,1815,WN,867,N358,68,75,58,2,9,LAX,OAK,337,4,6,0,,0,0,0,0,0,0
2007,1,6,6,1806,1800,1915,1910,WN,1004,N522,69,70,57,5,6,LAX,OAK,337,4,8,0,,0,0,0,0,0,0
2007,1,6,6,2044,1900,2147,2015,WN,1138,N623SW,63,75,55,92,104,LAX,OAK,337,4,4,0,,0,0,0,0,0,92
2007,1,6,6,1729,1730,1843,1845,WN,1244,N215,74,75,58,-2,-1,LAX,OAK,337,5,11,0,,0,0,0,0,0,0
2007,1,6,6,1600,1600,1710,1715,WN,1484,N340,70,75,58,-5,0,LAX,OAK,337,4,8,0,,0,0,0,0,0,0
2007,1,6,6,1407,1400,1515,1515,WN,2303,N667SW,68,75,57,0,7,LAX,OAK,337,5,6,0,,0,0,0,0,0,0
2007,1,6,6,1832,1830,1938,1945,WN,2383,N648SW,66,75,55,-7,2,LAX,OAK,337,4,7,0,,0,0,0,0,0,0
2007,1,6,6,802,800,919,915,WN,2662,N374SW,77,75,60,4,2,LAX,OAK,337,5,12,0,,0,0,0,0,0,0
2007,1,6,6,802,800,1549,1610,WN,67,N232,287,310,269,-21,2,LAX,PHL,2401,7,11,0,,0,0,0,0,0,0
2007,1,6,6,1355,1345,2128,2155,WN,2070,N201,273,310,262,-27,10,LAX,PHL,2401,6,5,0,,0,0,0,0,0,0
2007,1,6,6,2010,2010,2222,2220,WN,196,N502,72,70,61,2,0,LAX,PHX,370,4,7,0,,0,0,0,0,0,0
2007,1,6,6,812,810,1027,1030,WN,595,N653SW,75,80,63,-3,2,LAX,PHX,370,5,7,0,,0,0,0,0,0,0
2007,1,6,6,1552,1530,1806,1750,WN,761,N345,74,80,62,16,22,LAX,PHX,370,5,7,0,,0,15,0,0,0,1
2007,1,6,6,1706,1650,1914,1900,WN,1238,N483,68,70,58,14,16,LAX,PHX,370,4,6,0,,0,0,0,0,0,0
2007,1,6,6,1746,1740,2000,1955,WN,1385,N625SW,74,75,56,5,6,LAX,PHX,370,4,14,0,,0,0,0,0,0,0
2007,1,6,6,NA,945,NA,1200,WN,1759,0,NA,75,NA,NA,NA,LAX,PHX,370,0,0,1,A,0,0,0,0,0,0
2007,1,6,6,1316,1310,1530,1525,WN,1811,N799,74,75,63,5,6,LAX,PHX,370,3,8,0,,0,0,0,0,0,0
2007,1,6,6,1848,1845,2101,2100,WN,1835,N788,73,75,59,1,3,LAX,PHX,370,8,6,0,,0,0,0,0,0,0
2007,1,6,6,942,900,1214,1110,WN,1880,N649SW,92,70,64,64,42,LAX,PHX,370,13,15,0,,0,42,0,22,0,0
2007,1,6,6,1047,1045,1301,1300,WN,2087,N767,74,75,61,1,2,LAX,PHX,370,5,8,0,,0,0,0,0,0,0
2007,1,6,6,1345,1340,1604,1555,WN,2692,N346,79,75,59,9,5,LAX,PHX,370,9,11,0,,0,0,0,0,0,0
2007,1,6,6,1839,1800,1948,1915,WN,1701,N229,69,75,62,33,39,LAX,RNO,390,2,5,0,,0,17,0,0,0,16
2007,1,6,6,1411,1345,1529,1500,WN,1783,N362,78,75,65,29,26,LAX,RNO,390,2,11,0,,0,6,0,3,0,20
2007,1,6,6,1004,950,1436,1440,WN,864,N468,152,170,140,-4,14,LAX,SAT,1210,4,8,0,,0,0,0,0,0,0
2007,1,6,6,732,735,838,840,WN,218,N320,66,65,52,-2,-3,LAX,SJC,308,7,7,0,,0,0,0,0,0,0
2007,1,6,6,945,945,1054,1050,WN,229,N338,69,65,53,4,0,LAX,SJC,308,3,13,0,,0,0,0,0,0,0
2007,1,6,6,1200,1200,1305,1305,WN,436,N792,65,65,52,0,0,LAX,SJC,308,2,11,0,,0,0,0,0,0,0
2007,1,6,6,905,855,1005,1000,WN,569,N445,60,65,53,5,10,LAX,SJC,308,2,5,0,,0,0,0,0,0,0
2007,1,6,6,1101,1035,1200,1140,WN,1375,N367,59,65,52,20,26,LAX,SJC,308,2,5,0,,0,0,0,0,0,20
2007,1,6,6,2004,1925,2102,2030,WN,1475,N447,58,65,50,32,39,LAX,SJC,308,2,6,0,,0,1,0,0,0,31
2007,1,6,6,1310,1305,1413,1415,WN,1482,N427,63,70,51,-2,5,LAX,SJC,308,2,10,0,,0,0,0,0,0,0
2007,1,6,6,2051,2000,2155,2105,WN,1494,N334,64,65,53,50,51,LAX,SJC,308,3,8,0,,0,45,0,0,0,5
2007,1,6,6,1455,1455,1558,1600,WN,1546,N726,63,65,52,-2,0,LAX,SJC,308,3,8,0,,0,0,0,0,0,0
2007,1,6,6,1602,1605,1707,1710,WN,1800,N385SW,65,65,54,-3,-3,LAX,SJC,308,2,9,0,,0,0,0,0,0,0
2007,1,6,6,1659,1700,1759,1805,WN,2852,N502,60,65,51,-6,-1,LAX,SJC,308,2,7,0,,0,0,0,0,0,0
2007,1,6,6,1249,1240,1540,1525,WN,925,N486,111,105,94,15,9,LAX,SLC,590,4,13,0,,0,9,0,6,0,0
2007,1,6,6,1541,1540,1825,1820,WN,1087,N787,104,100,93,5,1,LAX,SLC,590,2,9,0,,0,0,0,0,0,0
2007,1,6,6,1917,1845,2157,2130,WN,2174,N374SW,100,105,92,27,32,LAX,SLC,590,4,4,0,,0,27,0,0,0,0
2007,1,6,6,1347,1340,1508,1455,WN,210,N409,81,75,67,13,7,LAX,SMF,373,4,10,0,,0,0,0,0,0,0
2007,1,6,6,1637,1635,1748,1750,WN,602,N437,71,75,62,-2,2,LAX,SMF,373,3,6,0,,0,0,0,0,0,0
2007,1,6,6,1940,1915,2051,2035,WN,961,N309SW,71,80,62,16,25,LAX,SMF,373,4,5,0,,0,1,0,0,0,15
2007,1,6,6,658,700,809,820,WN,1383,N384SW,71,80,62,-11,-2,LAX,SMF,373,3,6,0,,0,0,0,0,0,0
2007,1,6,6,903,855,1020,1010,WN,1502,N669SW,77,75,66,10,8,LAX,SMF,373,4,7,0,,0,0,0,0,0,0
2007,1,6,6,1140,1140,1301,1300,WN,1658,N256,81,80,65,1,0,LAX,SMF,373,4,12,0,,0,0,0,0,0,0
2007,1,6,6,1914,1840,2025,2000,WN,2163,N365,71,80,62,25,34,LAX,SMF,373,4,5,0,,0,0,0,0,0,25
2007,1,6,6,2154,2115,2306,2230,WN,2433,N370,72,75,62,36,39,LAX,SMF,373,4,6,0,,0,0,0,1,0,35
2007,1,6,6,1122,1045,1646,1615,WN,1460,N688SW,204,210,192,31,37,LAX,STL,1593,4,8,0,,0,14,0,0,0,17
2007,1,6,6,1447,1440,1659,1700,WN,593,N236,72,80,62,-1,7,LAX,TUS,451,3,7,0,,0,0,0,0,0,0
2007,1,6,6,1920,1830,2134,2050,WN,2245,N375,74,80,62,44,50,LAX,TUS,451,3,9,0,,0,12,0,0,0,32
2007,1,6,6,1150,1150,1410,1410,WN,2452,N345,80,80,64,0,0,LAX,TUS,451,4,12,0,,0,0,0,0,0,0
2007,1,6,6,921,920,1135,1135,WN,2815,N385SW,74,75,65,0,1,LAX,TUS,451,3,6,0,,0,0,0,0,0,0
2007,1,6,6,1757,1800,1801,1800,WN,705,N357,64,60,51,1,-3,LBB,ABQ,289,3,10,0,,0,0,0,0,0,0
2007,1,6,6,1733,1735,1840,1840,WN,754,N655WN,67,65,56,0,-2,LBB,AUS,341,4,7,0,,0,0,0,0,0,0
2007,1,6,6,704,705,811,810,WN,1074,N600WN,67,65,56,1,-1,LBB,AUS,341,4,7,0,,0,0,0,0,0,0
2007,1,6,6,1141,1140,1236,1240,WN,27,N528,55,60,45,-4,1,LBB,DAL,293,4,6,0,,0,0,0,0,0,0
2007,1,6,6,1838,1840,1933,1940,WN,55,N512,55,60,44,-7,-2,LBB,DAL,293,3,8,0,,0,0,0,0,0,0
2007,1,6,6,1409,1355,1502,1455,WN,187,N524,53,60,43,7,14,LBB,DAL,293,2,8,0,,0,0,0,0,0,0
2007,1,6,6,911,915,1011,1015,WN,1309,N519,60,60,50,-4,-4,LBB,DAL,293,3,7,0,,0,0,0,0,0,0
2007,1,6,6,1449,1450,1543,1550,WN,2405,N519,54,60,45,-7,-1,LBB,DAL,293,2,7,0,,0,0,0,0,0,0
2007,1,6,6,1308,1310,1311,1310,WN,691,N203WN,63,60,51,1,-2,LBB,ELP,295,5,7,0,,0,0,0,0,0,0
2007,1,6,6,1029,1030,1031,1045,WN,222,N512,122,135,112,-14,-1,LBB,LAS,775,4,6,0,,0,0,0,0,0,0
2007,1,6,6,1438,1440,1738,1755,WN,396,N689SW,120,135,107,-17,-2,LIT,BWI,912,3,10,0,,0,0,0,0,0,0
2007,1,6,6,925,925,1030,1030,WN,19,N511,65,65,54,0,0,LIT,DAL,296,2,9,0,,0,0,0,0,0,0
2007,1,6,6,1303,1305,1403,1410,WN,380,N525,60,65,52,-7,-2,LIT,DAL,296,2,6,0,,0,0,0,0,0,0
2007,1,6,6,1141,1145,1245,1250,WN,561,N756,64,65,52,-5,-4,LIT,DAL,296,3,9,0,,0,0,0,0,0,0
2007,1,6,6,1457,1500,1600,1605,WN,1563,N503,63,65,53,-5,-3,LIT,DAL,296,3,7,0,,0,0,0,0,0,0
2007,1,6,6,1541,1545,1704,1710,WN,722,N611SW,83,85,73,-6,-4,LIT,HOU,393,3,7,0,,0,0,0,0,0,0
2007,1,6,6,1622,1625,1749,1750,WN,418,N779,207,205,190,-1,-3,LIT,LAS,1295,7,10,0,,0,0,0,0,0,0
2007,1,6,6,1015,1015,1134,1155,WN,6,N755,79,100,68,-21,0,LIT,MDW,544,4,7,0,,0,0,0,0,0,0
2007,1,6,6,705,705,908,920,WN,2569,N207,183,195,170,-12,0,LIT,PHX,1136,6,7,0,,0,0,0,0,0,0
2007,1,6,6,1728,1730,1824,1835,WN,2013,N354,56,65,44,-11,-2,LIT,STL,296,5,7,0,,0,0,0,0,0,0
2007,1,6,6,738,740,841,845,WN,2421,N321,63,65,51,-4,-2,LIT,STL,296,4,8,0,,0,0,0,0,0,0
2007,1,6,6,1702,1705,1701,1710,WN,500,N504,59,65,50,-9,-3,MAF,ABQ,332,3,6,0,,0,0,0,0,0,0
2007,1,6,6,1939,1905,2036,2000,WN,1337,N217,57,55,46,36,34,MAF,AUS,294,4,7,0,,0,0,0,2,0,34
2007,1,6,6,1541,1535,1640,1635,WN,43,N506,59,60,46,5,6,MAF,DAL,319,2,11,0,,0,0,0,0,0,0
2007,1,6,6,1726,1730,1820,1835,WN,51,N525,54,65,46,-15,-4,MAF,DAL,319,2,6,0,,0,0,0,0,0,0
2007,1,6,6,1204,1210,1300,1310,WN,983,N519,56,60,45,-10,-6,MAF,DAL,319,3,8,0,,0,0,0,0,0,0
2007,1,6,6,943,945,1044,1045,WN,1683,N362,61,60,51,-1,-2,MAF,DAL,319,3,7,0,,0,0,0,0,0,0
2007,1,6,6,1030,1035,1023,1030,WN,690,N617SW,53,55,42,-7,-5,MAF,ELP,246,3,8,0,,0,0,0,0,0,0
2007,1,6,6,1442,1440,1556,1555,WN,470,N756,74,75,64,1,2,MAF,HOU,441,3,7,0,,0,0,0,0,0,0
2007,1,6,6,622,625,736,740,WN,863,N407,74,75,63,-4,-3,MAF,HOU,441,3,8,0,,0,0,0,0,0,0
2007,1,6,6,845,845,854,905,WN,1995,N502,129,140,117,-11,0,MAF,LAS,796,4,8,0,,0,0,0,0,0,0
2007,1,6,6,1948,1950,2049,2100,WN,85,N756,121,130,109,-11,-2,MCI,ABQ,718,4,8,0,,0,0,0,0,0,0
2007,1,6,6,805,805,926,915,WN,1952,N456,141,130,119,11,0,MCI,ABQ,718,4,18,0,,0,0,0,0,0,0
2007,1,6,6,1555,1555,1717,1720,WN,1247,N350,82,85,67,-3,0,MCI,BNA,491,6,9,0,,0,0,0,0,0,0
2007,1,6,6,1203,1205,1321,1325,WN,2040,N753,78,80,67,-4,-2,MCI,BNA,491,4,7,0,,0,0,0,0,0,0
2007,1,6,6,1222,1220,1519,1540,WN,959,N253,117,140,107,-21,2,MCI,BWI,967,2,8,0,,0,0,0,0,0,0
2007,1,6,6,1930,1930,2227,2250,WN,1987,N301SW,117,140,109,-23,0,MCI,BWI,967,2,6,0,,0,0,0,0,0,0
2007,1,6,6,1448,1450,1615,1620,WN,98,N604SW,87,90,75,-5,-2,MCI,DAL,461,3,9,0,,0,0,0,0,0,0
2007,1,6,6,1207,1210,1338,1335,WN,1627,N655WN,91,85,79,3,-3,MCI,DAL,461,3,9,0,,0,0,0,0,0,0
2007,1,6,6,1800,1805,1931,1930,WN,2417,N519,91,85,75,1,-5,MCI,DAL,461,3,13,0,,0,0,0,0,0,0
2007,1,6,6,1300,1305,1433,1435,WN,2704,N270,93,90,78,-2,-5,MCI,DAL,461,2,13,0,,0,0,0,0,0,0
2007,1,6,6,950,955,1039,1040,WN,301,N238,109,105,94,-1,-5,MCI,DEN,533,6,9,0,,0,0,0,0,0,0
2007,1,6,6,1349,1345,1432,1430,WN,481,N226,103,105,88,2,4,MCI,DEN,533,8,7,0,,0,0,0,0,0,0
2007,1,6,6,1720,1715,1801,1800,WN,1490,N784,101,105,85,1,5,MCI,DEN,533,8,8,0,,0,0,0,0,0,0
2007,1,6,6,740,740,837,825,WN,1574,N302SW,117,105,95,12,0,MCI,DEN,533,6,16,0,,0,0,0,0,0,0
2007,1,6,6,2010,1950,2223,2210,WN,490,N610SW,73,80,58,13,20,MCI,IND,451,9,6,0,,0,0,0,0,0,0
2007,1,6,6,1029,1020,1240,1240,WN,1527,N683,71,80,55,0,9,MCI,IND,451,7,9,0,,0,0,0,0,0,0
2007,1,6,6,1357,1355,1454,1505,WN,1098,N358,177,190,163,-11,2,MCI,LAS,1140,5,9,0,,0,0,0,0,0,0
2007,1,6,6,1302,1300,1403,1405,WN,1124,N340,181,185,168,-2,2,MCI,LAS,1140,4,9,0,,0,0,0,0,0,0
2007,1,6,6,621,625,745,740,WN,1480,N489,204,195,170,5,-4,MCI,LAS,1140,17,17,0,,0,0,0,0,0,0
2007,1,6,6,946,945,1051,1055,WN,1496,N484,185,190,172,-4,1,MCI,LAS,1140,4,9,0,,0,0,0,0,0,0
2007,1,6,6,1710,1710,1806,1820,WN,2461,N399WN,176,190,161,-14,0,MCI,LAS,1140,3,12,0,,0,0,0,0,0,0
2007,1,6,6,1950,1945,2121,2130,WN,944,N359,211,225,191,-9,5,MCI,LAX,1363,10,10,0,,0,0,0,0,0,0
2007,1,6,6,1636,1630,1807,1810,WN,1265,N375,211,220,191,-3,6,MCI,LAX,1363,9,11,0,,0,0,0,0,0,0
2007,1,6,6,1055,1055,1221,1240,WN,1565,N799,206,225,191,-19,0,MCI,LAX,1363,7,8,0,,0,0,0,0,0,0
2007,1,6,6,741,740,919,925,WN,2271,N468,218,225,193,-6,1,MCI,LAX,1363,6,19,0,,0,0,0,0,0,0
2007,1,6,6,1254,1255,1627,1635,WN,108,N348,153,160,138,-8,-1,MCI,MCO,1072,7,8,0,,0,0,0,0,0,0
2007,1,6,6,1934,1910,2301,2240,WN,1436,N395SW,147,150,134,21,24,MCI,MCO,1072,5,8,0,,0,3,0,0,0,18
2007,1,6,6,650,655,1021,1040,WN,1809,N726,151,165,129,-19,-5,MCI,MCO,1072,6,16,0,,0,0,0,0,0,0
2007,1,6,6,1454,1450,1608,1610,WN,258,N315SW,74,80,58,-2,4,MCI,MDW,405,6,10,0,,0,0,0,0,0,0
2007,1,6,6,1824,1825,1934,1945,WN,603,N661SW,70,80,56,-11,-1,MCI,MDW,405,4,10,0,,0,0,0,0,0,0
2007,1,6,6,1626,1630,1742,1755,WN,648,N626SW,76,85,58,-13,-4,MCI,MDW,405,11,7,0,,0,0,0,0,0,0
2007,1,6,6,1332,1335,1438,1455,WN,1770,N447,66,80,53,-17,-3,MCI,MDW,405,5,8,0,,0,0,0,0,0,0
2007,1,6,6,1954,1955,2056,2115,WN,1916,N521,62,80,53,-19,-1,MCI,MDW,405,4,5,0,,0,0,0,0,0,0
2007,1,6,6,832,835,952,955,WN,2143,N656SW,80,80,59,-3,-3,MCI,MDW,405,3,18,0,,0,0,0,0,0,0
2007,1,6,6,715,715,828,835,WN,2187,N629SW,73,80,54,-7,0,MCI,MDW,405,4,15,0,,0,0,0,0,0,0
2007,1,6,6,1108,1110,1219,1225,WN,2257,N651SW,71,75,58,-6,-2,MCI,MDW,405,4,9,0,,0,0,0,0,0,0
2007,1,6,6,1557,1555,1737,1755,WN,585,N657SW,220,240,208,-18,2,MCI,OAK,1489,4,8,0,,0,0,0,0,0,0
2007,1,6,6,843,840,1035,1040,WN,1013,N351,232,240,213,-5,3,MCI,OAK,1489,4,15,0,,0,0,0,0,0,0
2007,1,6,6,1129,1130,1238,1235,WN,929,N513,69,65,55,3,-1,MCI,OKC,313,1,13,0,,0,0,0,0,0,0
2007,1,6,6,1736,1740,1846,1850,WN,1699,N515,70,70,55,-4,-4,MCI,OKC,313,4,11,0,,0,0,0,0,0,0
2007,1,6,6,1923,1925,2118,2115,WN,2554,N690SW,235,230,214,3,-2,MCI,PDX,1481,3,18,0,,0,0,0,0,0,0
2007,1,6,6,1601,1550,1748,1750,WN,1390,N343,167,180,154,-2,11,MCI,PHX,1044,5,8,0,,0,0,0,0,0,0
2007,1,6,6,1101,1100,1246,1300,WN,2801,N707SA,165,180,152,-14,1,MCI,PHX,1044,5,8,0,,0,0,0,0,0,0
2007,1,6,6,922,920,1044,1055,WN,289,N509,202,215,190,-11,2,MCI,SAN,1333,3,9,0,,0,0,0,0,0,0
2007,1,6,6,1919,1920,2040,2055,WN,771,N214,201,215,190,-15,-1,MCI,SAN,1333,2,9,0,,0,0,0,0,0,0
2007,1,6,6,1615,1545,1831,1745,WN,2112,N312,256,240,238,46,30,MCI,SEA,1489,6,12,0,,0,30,0,16,0,0
2007,1,6,6,1527,1510,1703,1700,WN,742,N684,216,230,204,3,17,MCI,SMF,1442,3,9,0,,0,0,0,0,0,0
2007,1,6,6,1758,1740,1846,1835,WN,207,N226,48,55,37,11,18,MCI,STL,237,4,7,0,,0,0,0,0,0,0
2007,1,6,6,1544,1545,1634,1640,WN,344,N313,50,55,37,-6,-1,MCI,STL,237,2,11,0,,0,0,0,0,0,0
2007,1,6,6,1823,1830,1910,1925,WN,1123,N489,47,55,35,-15,-7,MCI,STL,237,5,7,0,,0,0,0,0,0,0
2007,1,6,6,1051,1055,1139,1150,WN,1179,N478,48,55,36,-11,-4,MCI,STL,237,3,9,0,,0,0,0,0,0,0
2007,1,6,6,1250,1240,1339,1335,WN,1397,N396SW,49,55,37,4,10,MCI,STL,237,3,9,0,,0,0,0,0,0,0
2007,1,6,6,1728,1730,2047,2105,WN,2384,N333,139,155,128,-18,-2,MCI,TPA,1048,3,8,0,,0,0,0,0,0,0
2007,1,6,6,1429,1435,1520,1530,WN,1138,N755,51,55,39,-10,-6,MCI,TUL,223,3,9,0,,0,0,0,0,0,0
2007,1,6,6,817,820,918,915,WN,1611,N770,61,55,41,3,-3,MCI,TUL,223,2,18,0,,0,0,0,0,0,0
2007,1,6,6,1548,1530,1737,1735,WN,97,N456,229,245,218,2,18,MCO,ABQ,1552,4,7,0,,0,0,0,0,0,0
2007,1,6,6,809,810,945,1015,WN,1983,N243,216,245,205,-30,-1,MCO,ABQ,1552,5,6,0,,0,0,0,0,0,0
2007,1,6,6,1112,1115,1337,1355,WN,482,N417,145,160,134,-18,-3,MCO,ALB,1073,2,9,0,,0,0,0,0,0,0
2007,1,6,6,1605,1605,1830,1840,WN,2119,N751,145,155,135,-10,0,MCO,ALB,1073,3,7,0,,0,0,0,0,0,0
2007,1,6,6,817,820,1042,1055,WN,2656,N206,145,155,137,-13,-3,MCO,ALB,1073,2,6,0,,0,0,0,0,0,0
2007,1,6,6,1420,1410,1559,1600,WN,1092,N629SW,159,170,145,-1,10,MCO,AUS,993,4,10,0,,0,0,0,0,0,0
2007,1,6,6,748,755,1022,1035,WN,1412,N398SW,154,160,138,-13,-7,MCO,BDL,1050,5,11,0,,0,0,0,0,0,0
2007,1,6,6,1956,1945,2213,2220,WN,2315,N737,137,155,124,-7,11,MCO,BDL,1050,4,9,0,,0,0,0,0,0,0
2007,1,6,6,1237,1150,1459,1425,WN,2906,N742,142,155,128,34,47,MCO,BDL,1050,3,11,0,,0,34,0,0,0,0
2007,1,6,6,826,820,849,855,WN,172,N360,83,95,71,-6,6,MCO,BHM,478,3,9,0,,0,0,0,0,0,0
2007,1,6,6,1746,1655,1825,1750,WN,586,N416,99,115,87,35,51,MCO,BNA,616,6,6,0,,0,35,0,0,0,0
2007,1,6,6,955,955,1037,1050,WN,1237,N334,102,115,90,-13,0,MCO,BNA,616,5,7,0,,0,0,0,0,0,0
2007,1,6,6,1532,1520,1613,1615,WN,1601,N361,101,115,86,-2,12,MCO,BNA,616,4,11,0,,0,0,0,0,0,0
2007,1,6,6,1323,1255,1538,1530,WN,397,N405,135,155,124,8,28,MCO,BUF,1011,3,8,0,,0,0,0,0,0,0
2007,1,6,6,925,930,1142,1205,WN,2021,N331,137,155,129,-23,-5,MCO,BUF,1011,2,6,0,,0,0,0,0,0,0
2007,1,6,6,1543,1540,1754,1815,WN,2751,N410,131,155,123,-21,3,MCO,BUF,1011,2,6,0,,0,0,0,0,0,0
2007,1,6,6,1139,1140,1331,1345,WN,216,N400,112,125,102,-14,-1,MCO,BWI,787,2,8,0,,0,0,0,0,0,0
2007,1,6,6,1809,1805,2001,2015,WN,1203,N699SW,112,130,100,-14,4,MCO,BWI,787,3,9,0,,0,0,0,0,0,0
